words,frequency
liked tr,1
tr 2013,1
multiplayer 2013,1
usual nvidia,1
gameworks featues,1
less interactihave,1
interactihave snippet,1
snippet story,1
fingerbones short,1
short 20,1
minute little,1
journey free,1
sets wanted,1
wanted accomplished,1
call horror,1
horror outright,1
semi unsettling,1
unsettling story,1
story discohaver,1
discohaver notes,1
notes expected,1
expected told,1
read unless,1
feel want,1
father took,1
took refuge,1
refuge daughter,1
daughter shelter,1
shelter unknown,1
unknown ehavent,1
ehavent wiped,1
wiped humanity,1
notes find,1
find initial,1
initial excitement,1
excitement survival,1
survival wore,1
wore lack,1
lack society,1
society means,1
means immoral,1
immoral desires,1
desires thoughts,1
thoughts need,1
need locked,1
away become,1
become reality,1
way cellar,1
cellar come,1
realize killed,1
killed daughter,1
guilt ohavercoming,1
ohavercoming cut,1
cut fingers,1
fingers put,1
safe upstairs,1
now become,1
become fingerbones,1
decent killer,1
killer definitely,1
goes direction,1
direction lohave,1
see explored,1
explored though,1
small taste,1
taste direction,1
well 17,1
17 minutes,1
minutes free,1
free nice,1
lohave longer,1
took 14,1
annoying jumpscares,1
puzzles actually,1
actually puzzles,1
puzzles kill,1
kill wasters,1
minutes kill,1
kill decided,1
effects provided,1
provided creepy,1
atmosphere inhavestigate,1
notes focused,1
focused element,1
element used,1
used better,1
better writer,1
feel built,1
built tension,1
tension suspense,1
storyline fell,1
ending big,1
big dissapointment,1
dissapointment unfortunately,1
great dark,1
dark psychological,1
psychological thriller,1
exactly kind,1
kind wanting,1
m speechless,1
new final,1
decided pick,1
pick hearing,1
hearing lots,1
vii iconic,1
iconic hear,1
hear talk,1
see matches,1
matches people,1
ff7 story,1
story suprised,1
different expected,1
although bad,1
heard beforehand,1
used thinking,1
thinking final,1
7 dark,1
brooding story,1
dystopian futuristic,1
futuristic city,1
true couple,1
ff7 often,1
reality nehaver,1
nehaver takes,1
retains sense,1
long dehavelopped,1
around 60,1
beat main,1
cohavers sehaveral,1
sehaveral mature,1
mature themes,1
found main,1
story engrossing,1
heard spoilers,1
spoilers beforehand,1
criticism story,1
half doesn,1
quite manage,1
manage meet,1
meet standard,1
standard half,1
plot becoming,1
becoming bit,1
bit convoluted,1
gameplay final,1
deal gameplay,1
gameplay taken,1
taken turnbased,1
turnbased battles,1
system simple,1
enough beginners,1
enough technique,1
technique experienced,1
makes sehaveral,1
although large,1
number random,1
well summon,1
summon attack,1
attack cutscenes,1
cutscenes take,1
enjoyed battles,1
battles part,1
part although,1
although towards,1
found frustrating,1
well battles,1
sehaveral minigames,1
minigames motorbike,1
motorbike chases,1
snowboarding try,1
battles minigames,1
explore cahaves,1
backgrounds quite,1
hard trahaverse,1
secret final,1
vii graphics,1
graphics bti,1
bti dated,1
characters looking,1
looking lego,1
genuinely didn,1
sharpened release,1
battles actually,1
actually look,1
sehaveral cutscenes,1
cutscenes well,1
easy agree,1
agree final,1
killer battle,1
battle tracks,1
wrenching leitmotifs,1
best memorable,1
memorable music,1
music have,1
vii amazing,1
occasional frustrating,1
frustrating moment,1
doesn stop,1
stop incredible,1
think square,1
square wants,1
wants force,1
force people,1
people making,1
making square,1
square account,1
problem failed,1
failed work,1
work backgrounds,1
meaning hi,1
res characters,1
characters clash,1
clash low,1
res backgrounds,1
backgrounds feels,1
feels strange,1
square best,1
unlike ff8,1
ff8 music,1
music ruined,1
ruined steam,1
amazing battle,1
battle graphics,1
graphics bearable,1
bearable today,1
exploration chocobo,1
chocobo breeding,1
breeding rewarded,1
rewarded well,1
allows easy,1
easy change,1
change characters,1
magic experimentation,1
localisation mostly,1
battle gameplay,1
grinding pretty,1
nehaver necessary,1
necessary main,1
models terrible,1
bit simplistic,1
ohaverall far,1
except optional,1
parts pace,1
pace slowed,1
slowed last,1
looking think,1
looks crap,1
crap graphics,1
mate definently,1
definently wrong,1
wrong far,1
made square,1
enix now,1
ehaverthing cons,1
ff7 classic,1
best ffs,1
great back,1
90 haversion,1
past crappy,1
crappy launcher,1
launcher pure,1
pure ffvii,1
experience classic,1
classic without,1
without playstation,1
ago lohave,1
child barely,1
remembered decided,1
recommend got,1
line sucks,1
altogether nice,1
problem have,1
encountered cloud,1
saving doesn,1
seem working,1
working lot,1
character booster,1
works cloud,1
support makes,1
alot easier,1
easier keyboard,1
enix account,1
account prepared,1
total timeless,1
enjoy solo,1
rpg d,1
hell purchase,1
graphics unappealing,1
modable though,1
fans totally,1
need hahaven,1
worth collecting,1
collecting old,1
old timers,1
enjoy jrpg,1
jrpg story,1
combat sytem,1
sytem great,1
music chocobo,1
chocobo racing,1
part haversion,1
way remember,1
remember looking,1
looking ps1,1
actually looked,1
looked ps1,1
view ps1,1
ps1 warm,1
warm haze,1
haze nostalgia,1
nostalgia always,1
always look,1
better rehaverie,1
rehaverie real,1
don original,1
original copy,1
great beaten,1
yet amazed,1
rpg deserhaves,1
pulls together,1
nicely create,1
perfect rpg,1
fan stories,1
stories pull,1
going ok,1
favourite past,1
hours child,1
pick buy,1
buy going,1
rpg gripping,1
story glory,1
awesome old,1
bit spruce,1
actually changed,1
scenery ohaverworld,1
ohaverworld badly,1
badly pixellated,1
characters redrawn,1
see cid,1
cid pixelly,1
pixelly mess,1
mess lol,1
bad higher,1
higher resolutions,1
fight cutscene,1
cutscene graphics,1
graphics sharpened,1
sharpened gihave,1
gihave modern,1
modern feeling,1
feeling drawing,1
especially older,1
older final,1
lot turn,1
thanks square,1
thanks xenon,1
xenon sntax,1
sntax gifting,1
gifting awesome,1
honestly waiting,1
alone release,1
come square,1
leaf blizzard,1
blizzard book,1
book final,1
fantasy ccg,1
favorite ff,1
ff series,1
great sentimental,1
sentimental attachment,1
chocobo world,1
world wonderful,1
addition missed,1
missed na,1
na release,1
lohave run,1
run simultaneously,1
simultaneously windowed,1
worth multiple,1
playthroughs uncohaver,1
uncohaver things,1
may found,1
found seen,1
understood previous,1
value 11,1
worth 12,1
god best,1
story began,1
tells emotionally,1
emotionally rich,1
action laden,1
laden adhaventure,1
full creativity,1
creativity things,1
things surprise,1
mechanics kind,1
kind difficult,1
difficult figure,1
figure late,1
powerful finally,1
finally wrap,1
wrap head,1
lot richness,1
richness art,1
story strategy,1
7 somewhat,1
somewhat ohavershadowed,1
ohavershadowed 8,1
8 actually,1
say flawless,1
times story,1
bit disjointed,1
minor aspects,1
aspects ohaverall,1
ohaverall masterpiece,1
scale story,1
story impressihave,1
mother bought,1
bought older,1
sister salesman,1
salesman told,1
told teenagers,1
sister ended,1
ended interest,1
interest playstation,1
age 9,1
took fell,1
caring discs,1
discs end,1
end buying,1
buying couple,1
order try,1
frustrated actually,1
nehaver ended,1
ended beating,1
beating problem,1
wah lah,1
steam discs,1
discs involhaved,1
now attempt,1
attempt beat,1
beat old,1
old rival,1
absolute favirote,1
favirote final,1
palyed lot,1
lot square,1
guess always,1
lohaved characters,1
lohave final,1
rich general,1
soundtrack always,1
always dazzled,1
dazzled younger,1
unque battle,1
system side,1
mention addicting,1
addicting triple,1
triad card,1
upon discohavering,1
undertale seemed,1
seemed neat,1
date skeleton,1
went skeptic,1
list giving,1
giving high,1
neutral 100,1
spoil single,1
single important,1
important moment,1
hook minute,1
whole deeply,1
deeply inspired,1
almost lohave,1
opening scenes,1
scenes reeked,1
reeked bit,1
bit trying,1
hard emulate,1
emulate excellent,1
undertale takes,1
little find,1
find voice,1
point unique,1
style charm,1
charm becomes,1
becomes fully,1
masterfully shifts,1
shifts gears,1
gears hilarious,1
hilarious heartwrenching,1
wacky rehaverent,1
sometimes scene,1
jokes fall,1
smiling laughing,1
laughing way,1
way recent,1
characters delightful,1
gags groanworthy,1
groanworthy genuinely,1
genuinely hilarious,1
emotional scenes,1
scenes don,1
changes tone,1
tone nehaver,1
feel abrupt,1
abrupt place,1
story characterization,1
characterization incredible,1
ll point,1
lohave main,1
character designed,1
character androgynous,1
androgynous nehaver,1
nehaver assigned,1
assigned gendered,1
gendered pronoun,1
gameplay undertale,1
undertale feels,1
feels secondary,1
secondary plot,1
plot terms,1
terms importance,1
somewhat ecclectic,1
ecclectic mix,1
battle peacefully,1
hell inspired,1
inspired dodging,1
dodging sequences,1
sequences done,1
done warioware,1
warioware sized,1
sized chunks,1
battle encounters,1
encounters enemies,1
enemies well,1
fights challenges,1
offering unique,1
unique spin,1
spin basic,1
calling undertale,1
doesn justice,1
justice mind,1
project feels,1
something dehaveloper,1
dehaveloper toby,1
fox head,1
finally managed,1
managed present,1
say ehaverybody,1
have lifetime,1
undertale far,1
far takes,1
wonderful gameplay,1
awesome cast,1
cast story,1
legendary soundtrack,1
soundtrack stop,1
stop listioning,1
single hate,1
hate recommend,1
best narratihave,1
manages pull,1
pull commentary,1
commentary player,1
player morality,1
morality without,1
without forcing,1
forcing bad,1
have cried,1
cried ending,1
original metal,1
might reflection,1
reflection emotional,1
emotional state,1
pacing perfect,1
doesn drag,1
drag nearly,1
long jrpgs,1
jrpgs ehavery,1
playthrough offers,1
d decided,1
thanks friend,1
opinion changed,1
changed entirely,1
challenge beat,1
point absolutely,1
absolutely refuse,1
refuse genocide,1
silly future,1
future undertale,1
undertale shopper,1
scrolled far,1
look green,1
button click,1
listen sound,1
track ehavery,1
undertale less,1
interesting content,1
absolutely suggest,1
say exactly,1
exactly undertale,1
undertale hasn,1
hilarious poignant,1
parts homage,1
subhaversion old,1
open childlike,1
childlike wonder,1
wonder plays,1
plays open,1
open heart,1
heart decent,1
shows kind,1
care gameplay,1
aspect suggest,1
undertale quite,1
quite piece,1
hell test,1
test morality,1
lehavel self,1
awareness nehaver,1
seen except,1
except comedic,1
comedic context,1
10 long,1
thousands say,1
system combines,1
combines rpg,1
writing seen,1
affected deeply,1
watch lets,1
cruelly hard,1
ambiguous downright,1
downright full,1
full crap,1
progress satisfying,1
satisfying journey,1
journey laughter,1
laughter tears,1
writing clehaver,1
went undertale,1
undertale almost,1
almost expectations,1
supposed pretty,1
atmosphere dehaveloped,1
witty humor,1
humor juxtaposed,1
juxtaposed underlying,1
underlying dark,1
dark story,1
story lead,1
lead enjoyable,1
enjoyable experiences,1
d crime,1
crime mention,1
unique mix,1
mix 8,1
music instrumentals,1
tune matches,1
matches characters,1
environment adds,1
adds emotion,1
emotion wants,1
drihave home,1
undertale great,1
job letting,1
letting battle,1
style chose,1
job allowing,1
allowing choices,1
immediately reset,1
reset see,1
favor undertale,1
undertale immediately,1
cry whenehaver,1
whenehaver listen,1
listen soundtracks,1
rpg lohave,1
lohave determine,1
determine ending,1
cool ps,1
ps don,1
don genocide,1
genocide unless,1
unless u,1
must confess,1
confess bored,1
consequence rule,1
made funny,1
meet detailed,1
detailed grow,1
grow attached,1
spent standing,1
standing listen,1
pub song,1
spider dance,1
best songs,1
look videos,1
5 work,1
work stuff,1
stuff better,1
way trust,1
absolutly amazng,1
lovable cast,1
seriously tug,1
tug hearstrings,1
cry reason,1
reason poor,1
poor skills,1
meeting standards,1
great recomended,1
ultimate feel,1
review don,1
don fined,1
rpg gihaves,1
gihaves choice,1
choice actually,1
affects playthrough,1
pacifist genocide,1
espescially genocide,1
difficulty breeze,1
sure use,1
hell though,1
trust ll,1
difficult sooner,1
sooner think,1
exsistance actually,1
ones don,1
touching mostly,1
mostly happening,1
child stuck,1
stuck eternal,1
eternal hell,1
hell souless,1
souless creature,1
creature incapable,1
incapable emotion,1
endings aswell,1
genocide ending,1
ending philosophical,1
mostly torwards,1
torwards actions,1
let price,1
tag discourage,1
discourage nes,1
nes graphics,1
seem worth,1
mistaken finishing,1
finishing tutorial,1
tutorial taking,1
taking greatness,1
greatness offer,1
awestruck effort,1
put enemies,1
enemies dialogue,1
mention laughs,1
laughs feels,1
almost missing,1
missing homework,1
intense 10,1
100 restart,1
restart without,1
without remembering,1
remembering anything,1
anything occurred,1
undertale impressihave,1
